# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-12-12 14:57:54 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01105585 TOWN BROOK AT QUINCY, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01105585
#            TS   parameter     Description
#         66228       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	66228_00060	66228_00060_cd
USGS	01105585	2018-11-12 04:15	EST	26.6	P
USGS	01105585	2018-11-12 04:30	EST	25.9	P
USGS	01105585	2018-11-12 04:45	EST	25.9	P
USGS	01105585	2018-11-12 05:00	EST	25.9	P
USGS	01105585	2018-11-12 05:15	EST	26.2	P
USGS	01105585	2018-11-12 05:30	EST	27.1	P
USGS	01105585	2018-11-12 05:45	EST	26.1	P
USGS	01105585	2018-11-12 06:00	EST	26.2	P
USGS	01105585	2018-11-12 06:15	EST	26.0	P
USGS	01105585	2018-11-12 06:30	EST	25.9	P
USGS	01105585	2018-11-12 06:45	EST	25.9	P
USGS	01105585	2018-11-12 07:00	EST	26.5	P
USGS	01105585	2018-11-12 07:15	EST	26.0	P
USGS	01105585	2018-11-12 07:30	EST	25.9	P
USGS	01105585	2018-11-12 07:45	EST	25.5	P
USGS	01105585	2018-11-12 08:00	EST	25.3	P
USGS	01105585	2018-11-12 08:15	EST	25.4	P
USGS	01105585	2018-11-12 08:30	EST	25.7	P
USGS	01105585	2018-11-12 08:45	EST	25.6	P
USGS	01105585	2018-11-12 09:00	EST	25.5	P
USGS	01105585	2018-11-12 09:15	EST	25.5	P
USGS	01105585	2018-11-12 09:30	EST	25.2	P
USGS	01105585	2018-11-12 09:45	EST	26.1	P
USGS	01105585	2018-11-12 10:00	EST	25.7	P
USGS	01105585	2018-11-12 10:15	EST	25.3	P
USGS	01105585	2018-11-12 10:30	EST	25.0	P
USGS	01105585	2018-11-12 10:45	EST	25.1	P
USGS	01105585	2018-11-12 11:00	EST	25.2	P
USGS	01105585	2018-11-12 11:15	EST	25.9	P
USGS	01105585	2018-11-12 11:30	EST	25.5	P
USGS	01105585	2018-11-12 11:45	EST	25.3	P
USGS	01105585	2018-11-12 12:00	EST	25.3	P
USGS	01105585	2018-11-12 12:15	EST	25.1	P
USGS	01105585	2018-11-12 12:30	EST	25.2	P
USGS	01105585	2018-11-12 12:45	EST	25.5	P
USGS	01105585	2018-11-12 13:00	EST	25.1	P
USGS	01105585	2018-11-12 13:15	EST	24.8	P
USGS	01105585	2018-11-12 13:30	EST	24.8	P
USGS	01105585	2018-11-12 13:45	EST	24.7	P
USGS	01105585	2018-11-12 14:00	EST	25.4	P
USGS	01105585	2018-11-12 14:15	EST	25.1	P
USGS	01105585	2018-11-12 14:30	EST	24.9	P
USGS	01105585	2018-11-12 14:45	EST	24.9	P
USGS	01105585	2018-11-12 15:00	EST	24.7	P
USGS	01105585	2018-11-12 15:15	EST	24.8	P
USGS	01105585	2018-11-12 15:30	EST	25.5	P
USGS	01105585	2018-11-12 15:45	EST	25.0	P
USGS	01105585	2018-11-12 16:00	EST	24.6	P
USGS	01105585	2018-11-12 16:15	EST	24.2	P
USGS	01105585	2018-11-12 16:30	EST	24.4	P
USGS	01105585	2018-11-12 16:45	EST	24.1	P
USGS	01105585	2018-11-12 17:00	EST	25.3	P
USGS	01105585	2018-11-12 17:15	EST	24.7	P
USGS	01105585	2018-11-12 17:30	EST	24.4	P
USGS	01105585	2018-11-12 17:45	EST	24.1	P
USGS	01105585	2018-11-12 18:00	EST	24.0	P
USGS	01105585	2018-11-12 18:15	EST	23.9	P
USGS	01105585	2018-11-12 18:30	EST	24.7	P
USGS	01105585	2018-11-12 18:45	EST	24.3	P
USGS	01105585	2018-11-12 19:00	EST	24.2	P
USGS	01105585	2018-11-12 19:15	EST	24.0	P
USGS	01105585	2018-11-12 19:30	EST	23.9	P
USGS	01105585	2018-11-12 19:45	EST	23.7	P
USGS	01105585	2018-11-12 20:00	EST	24.3	P
USGS	01105585	2018-11-12 20:15	EST	24.0	P
USGS	01105585	2018-11-12 20:30	EST	23.9	P
USGS	01105585	2018-11-12 20:45	EST	23.6	P
USGS	01105585	2018-11-12 21:00	EST	23.4	P
USGS	01105585	2018-11-12 21:15	EST	23.9	P
USGS	01105585	2018-11-12 21:30	EST	24.1	P
USGS	01105585	2018-11-12 21:45	EST	23.7	P
USGS	01105585	2018-11-12 22:00	EST	23.8	P
USGS	01105585	2018-11-12 22:15	EST	23.5	P
USGS	01105585	2018-11-12 22:30	EST	23.8	P
USGS	01105585	2018-11-12 22:45	EST	24.1	P
USGS	01105585	2018-11-12 23:00	EST	23.6	P
USGS	01105585	2018-11-12 23:15	EST	23.2	P
USGS	01105585	2018-11-12 23:30	EST	23.3	P
USGS	01105585	2018-11-12 23:45	EST	23.6	P
USGS	01105585	2018-11-13 00:00	EST	23.2	P
USGS	01105585	2018-11-13 00:15	EST	24.1	P
USGS	01105585	2018-11-13 00:30	EST	23.7	P
USGS	01105585	2018-11-13 00:45	EST	23.2	P
USGS	01105585	2018-11-13 01:00	EST	23.2	P
USGS	01105585	2018-11-13 01:15	EST	23.1	P
USGS	01105585	2018-11-13 01:30	EST	23.1	P
USGS	01105585	2018-11-13 01:45	EST	24.1	P
USGS	01105585	2018-11-13 02:00	EST	23.5	P
USGS	01105585	2018-11-13 02:15	EST	23.5	P
USGS	01105585	2018-11-13 02:30	EST	23.9	P
USGS	01105585	2018-11-13 02:45	EST	24.2	P
USGS	01105585	2018-11-13 03:00	EST	24.3	P
USGS	01105585	2018-11-13 03:15	EST	25.8	P
USGS	01105585	2018-11-13 03:30	EST	26.4	P
USGS	01105585	2018-11-13 03:45	EST	28.4	P
USGS	01105585	2018-11-13 04:00	EST	30.5	P
USGS	01105585	2018-11-13 04:15	EST	32.3	P
USGS	01105585	2018-11-13 04:30	EST	34.5	P
USGS	01105585	2018-11-13 04:45	EST	34.0	P
USGS	01105585	2018-11-13 05:00	EST	35.6	P
USGS	01105585	2018-11-13 05:15	EST	36.7	P
USGS	01105585	2018-11-13 05:30	EST	37.5	P
USGS	01105585	2018-11-13 05:45	EST	38.7	P
USGS	01105585	2018-11-13 06:00	EST	40.0	P
USGS	01105585	2018-11-13 06:15	EST	41.7	P
USGS	01105585	2018-11-13 06:30	EST	43.1	P
USGS	01105585	2018-11-13 06:45	EST	49.0	P
USGS	01105585	2018-11-13 07:00	EST	60.0	P
USGS	01105585	2018-11-13 07:15	EST	59.4	P
USGS	01105585	2018-11-13 07:30	EST	60.9	P
USGS	01105585	2018-11-13 07:45	EST	57.2	P
USGS	01105585	2018-11-13 08:00	EST	50.1	P
USGS	01105585	2018-11-13 08:15	EST	46.3	P
USGS	01105585	2018-11-13 08:30	EST	43.2	P
USGS	01105585	2018-11-13 08:45	EST	40.1	P
USGS	01105585	2018-11-13 09:00	EST	41.7	P
USGS	01105585	2018-11-13 09:15	EST	45.4	P
USGS	01105585	2018-11-13 09:30	EST	44.6	P
USGS	01105585	2018-11-13 09:45	EST	46.7	P
USGS	01105585	2018-11-13 10:00	EST	55.1	P
USGS	01105585	2018-11-13 10:15	EST	54.1	P
USGS	01105585	2018-11-13 10:30	EST	62.9	P
USGS	01105585	2018-11-13 10:45	EST	69.5	P
USGS	01105585	2018-11-13 11:00	EST	74.3	P
USGS	01105585	2018-11-13 11:15	EST	77.9	P
USGS	01105585	2018-11-13 11:30	EST	81.9	P
USGS	01105585	2018-11-13 11:45	EST	82.7	P
USGS	01105585	2018-11-13 12:00	EST	84.2	P
USGS	01105585	2018-11-13 12:15	EST	73.1	P
USGS	01105585	2018-11-13 12:30	EST	65.4	P
USGS	01105585	2018-11-13 12:45	EST	61.4	P
USGS	01105585	2018-11-13 13:00	EST	54.3	P
USGS	01105585	2018-11-13 13:15	EST	52.5	P
USGS	01105585	2018-11-13 13:30	EST	51.0	P
USGS	01105585	2018-11-13 13:45	EST	50.5	P
USGS	01105585	2018-11-13 14:00	EST	47.6	P
USGS	01105585	2018-11-13 14:15	EST	45.9	P
USGS	01105585	2018-11-13 14:30	EST	43.1	P
USGS	01105585	2018-11-13 14:45	EST	42.0	P
USGS	01105585	2018-11-13 15:00	EST	40.8	P
USGS	01105585	2018-11-13 15:15	EST	39.9	P
USGS	01105585	2018-11-13 15:30	EST	38.8	P
USGS	01105585	2018-11-13 15:45	EST	37.9	P
USGS	01105585	2018-11-13 16:00	EST	38.0	P
USGS	01105585	2018-11-13 16:15	EST	37.0	P
USGS	01105585	2018-11-13 16:30	EST	37.7	P
USGS	01105585	2018-11-13 16:45	EST	37.2	P
USGS	01105585	2018-11-13 17:00	EST	36.6	P
USGS	01105585	2018-11-13 17:15	EST	37.2	P
USGS	01105585	2018-11-13 17:30	EST	36.4	P
USGS	01105585	2018-11-13 17:45	EST	35.8	P
USGS	01105585	2018-11-13 18:00	EST	35.8	P
USGS	01105585	2018-11-13 18:15	EST	35.5	P
USGS	01105585	2018-11-13 18:30	EST	35.1	P
USGS	01105585	2018-11-13 18:45	EST	35.1	P
USGS	01105585	2018-11-13 19:00	EST	35.0	P
USGS	01105585	2018-11-13 19:15	EST	34.7	P
USGS	01105585	2018-11-13 19:30	EST	34.4	P
USGS	01105585	2018-11-13 19:45	EST	34.8	P
USGS	01105585	2018-11-13 20:00	EST	34.4	P
USGS	01105585	2018-11-13 20:15	EST	33.8	P
USGS	01105585	2018-11-13 20:30	EST	33.9	P
USGS	01105585	2018-11-13 20:45	EST	33.6	P
USGS	01105585	2018-11-13 21:00	EST	33.3	P
USGS	01105585	2018-11-13 21:15	EST	33.5	P
USGS	01105585	2018-11-13 21:30	EST	33.7	P
USGS	01105585	2018-11-13 21:45	EST	33.3	P
USGS	01105585	2018-11-13 22:00	EST	32.6	P
USGS	01105585	2018-11-13 22:15	EST	32.4	P
USGS	01105585	2018-11-13 22:30	EST	33.3	P
USGS	01105585	2018-11-13 22:45	EST	32.1	P
USGS	01105585	2018-11-13 23:00	EST	31.8	P
USGS	01105585	2018-11-13 23:15	EST	32.0	P
USGS	01105585	2018-11-13 23:30	EST	32.7	P
USGS	01105585	2018-11-13 23:45	EST	32.2	P
USGS	01105585	2018-11-14 00:00	EST	32.2	P
USGS	01105585	2018-11-14 00:15	EST	31.8	P
USGS	01105585	2018-11-14 00:30	EST	32.3	P
USGS	01105585	2018-11-14 00:45	EST	31.4	P
USGS	01105585	2018-11-14 01:00	EST	31.6	P
USGS	01105585	2018-11-14 01:15	EST	31.4	P
USGS	01105585	2018-11-14 01:30	EST	32.1	P
USGS	01105585	2018-11-14 01:45	EST	31.4	P
USGS	01105585	2018-11-14 02:00	EST	31.0	P
USGS	01105585	2018-11-14 02:15	EST	30.6	P
USGS	01105585	2018-11-14 02:30	EST	31.8	P
USGS	01105585	2018-11-14 02:45	EST	30.9	P
USGS	01105585	2018-11-14 03:00	EST	30.5	P
USGS	01105585	2018-11-14 03:15	EST	30.6	P
USGS	01105585	2018-11-14 03:30	EST	30.3	P
USGS	01105585	2018-11-14 03:45	EST	31.3	P
USGS	01105585	2018-11-14 04:00	EST	30.3	P
USGS	01105585	2018-11-14 04:15	EST	30.0	P
USGS	01105585	2018-11-14 04:30	EST	30.2	P
USGS	01105585	2018-11-14 04:45	EST	30.0	P
USGS	01105585	2018-11-14 05:00	EST	30.3	P
USGS	01105585	2018-11-14 05:15	EST	30.0	P
USGS	01105585	2018-11-14 05:30	EST	29.7	P
USGS	01105585	2018-11-14 05:45	EST	29.2	P
USGS	01105585	2018-11-14 06:00	EST	29.5	P
USGS	01105585	2018-11-14 06:15	EST	29.4	P
USGS	01105585	2018-11-14 06:30	EST	29.5	P
USGS	01105585	2018-11-14 06:45	EST	29.3	P
USGS	01105585	2018-11-14 07:00	EST	28.9	P
USGS	01105585	2018-11-14 07:15	EST	28.9	P
USGS	01105585	2018-11-14 07:30	EST	29.6	P
USGS	01105585	2018-11-14 07:45	EST	29.2	P
USGS	01105585	2018-11-14 08:00	EST	29.2	P
USGS	01105585	2018-11-14 08:15	EST	29.1	P
USGS	01105585	2018-11-14 08:30	EST	28.9	P
USGS	01105585	2018-11-14 08:45	EST	29.2	P
USGS	01105585	2018-11-14 09:00	EST	29.0	P
USGS	01105585	2018-11-14 09:15	EST	28.7	P
USGS	01105585	2018-11-14 09:30	EST	28.7	P
USGS	01105585	2018-11-14 09:45	EST	28.6	P
USGS	01105585	2018-11-14 10:00	EST	28.9	P
USGS	01105585	2018-11-14 10:15	EST	28.3	P
USGS	01105585	2018-11-14 10:30	EST	28.6	P
USGS	01105585	2018-11-14 10:45	EST	28.2	P
USGS	01105585	2018-11-14 11:00	EST	28.8	P
USGS	01105585	2018-11-14 11:15	EST	28.3	P
USGS	01105585	2018-11-14 11:30	EST	28.2	P
USGS	01105585	2018-11-14 11:45	EST	27.8	P
USGS	01105585	2018-11-14 12:00	EST	27.7	P
USGS	01105585	2018-11-14 12:15	EST	28.9	P
USGS	01105585	2018-11-14 12:30	EST	28.1	P
USGS	01105585	2018-11-14 12:45	EST	27.9	P
USGS	01105585	2018-11-14 13:00	EST	27.5	P
USGS	01105585	2018-11-14 13:15	EST	27.7	P
USGS	01105585	2018-11-14 13:30	EST	28.5	P
USGS	01105585	2018-11-14 13:45	EST	27.6	P
USGS	01105585	2018-11-14 14:00	EST	27.3	P
USGS	01105585	2018-11-14 14:15	EST	27.2	P
USGS	01105585	2018-11-14 14:30	EST	27.5	P
USGS	01105585	2018-11-14 14:45	EST	28.1	P
USGS	01105585	2018-11-14 15:00	EST	27.5	P
USGS	01105585	2018-11-14 15:15	EST	27.0	P
USGS	01105585	2018-11-14 15:30	EST	26.9	P
USGS	01105585	2018-11-14 15:45	EST	26.9	P
USGS	01105585	2018-11-14 16:00	EST	27.7	P
USGS	01105585	2018-11-14 16:15	EST	27.4	P
USGS	01105585	2018-11-14 16:30	EST	26.7	P
USGS	01105585	2018-11-14 16:45	EST	26.9	P
USGS	01105585	2018-11-14 17:00	EST	26.7	P
USGS	01105585	2018-11-14 17:15	EST	26.8	P
USGS	01105585	2018-11-14 17:30	EST	26.9	P
USGS	01105585	2018-11-14 17:45	EST	26.6	P
USGS	01105585	2018-11-14 18:00	EST	26.3	P
USGS	01105585	2018-11-14 18:15	EST	26.5	P
USGS	01105585	2018-11-14 18:30	EST	26.6	P
USGS	01105585	2018-11-14 18:45	EST	27.0	P
USGS	01105585	2018-11-14 19:00	EST	26.7	P
USGS	01105585	2018-11-14 19:15	EST	26.3	P
USGS	01105585	2018-11-14 19:30	EST	25.9	P
USGS	01105585	2018-11-14 19:45	EST	26.1	P
USGS	01105585	2018-11-14 20:00	EST	26.6	P
USGS	01105585	2018-11-14 20:15	EST	26.2	P
USGS	01105585	2018-11-14 20:30	EST	25.7	P
USGS	01105585	2018-11-14 20:45	EST	25.6	P
USGS	01105585	2018-11-14 21:00	EST	25.8	P
USGS	01105585	2018-11-14 21:15	EST	25.5	P
USGS	01105585	2018-11-14 21:30	EST	26.6	P
USGS	01105585	2018-11-14 21:45	EST	25.5	P
USGS	01105585	2018-11-14 22:00	EST	25.6	P
USGS	01105585	2018-11-14 22:15	EST	25.7	P
USGS	01105585	2018-11-14 22:30	EST	25.4	P
USGS	01105585	2018-11-14 22:45	EST	26.0	P
USGS	01105585	2018-11-14 23:00	EST	25.8	P
USGS	01105585	2018-11-14 23:15	EST	25.3	P
USGS	01105585	2018-11-14 23:30	EST	25.4	P
USGS	01105585	2018-11-14 23:45	EST	25.2	P
USGS	01105585	2018-11-15 00:00	EST	24.8	P
USGS	01105585	2018-11-15 00:15	EST	25.5	P
USGS	01105585	2018-11-15 00:30	EST	25.3	P
USGS	01105585	2018-11-15 00:45	EST	25.1	P
USGS	01105585	2018-11-15 01:00	EST	25.0	P
USGS	01105585	2018-11-15 01:15	EST	25.1	P
USGS	01105585	2018-11-15 01:30	EST	25.9	P
USGS	01105585	2018-11-15 01:45	EST	25.0	P
USGS	01105585	2018-11-15 02:00	EST	24.9	P
USGS	01105585	2018-11-15 02:15	EST	24.6	P
USGS	01105585	2018-11-15 02:30	EST	24.7	P
USGS	01105585	2018-11-15 02:45	EST	24.4	P
USGS	01105585	2018-11-15 03:00	EST	25.3	P
USGS	01105585	2018-11-15 03:15	EST	24.8	P
USGS	01105585	2018-11-15 03:30	EST	24.7	P
USGS	01105585	2018-11-15 03:45	EST	24.4	P
USGS	01105585	2018-11-15 04:00	EST	24.2	P
USGS	01105585	2018-11-15 04:15	EST	24.7	P
USGS	01105585	2018-11-15 04:30	EST	25.1	P
USGS	01105585	2018-11-15 04:45	EST	24.5	P
USGS	01105585	2018-11-15 05:00	EST	24.1	P
USGS	01105585	2018-11-15 05:15	EST	24.4	P
USGS	01105585	2018-11-15 05:30	EST	23.7	P
USGS	01105585	2018-11-15 05:45	EST	25.0	P
USGS	01105585	2018-11-15 06:00	EST	24.3	P
USGS	01105585	2018-11-15 06:15	EST	24.0	P
USGS	01105585	2018-11-15 06:30	EST	23.7	P
USGS	01105585	2018-11-15 06:45	EST	23.9	P
USGS	01105585	2018-11-15 07:00	EST	23.9	P
USGS	01105585	2018-11-15 07:15	EST	24.4	P
USGS	01105585	2018-11-15 07:30	EST	24.0	P
USGS	01105585	2018-11-15 07:45	EST	23.9	P
USGS	01105585	2018-11-15 08:00	EST	23.8	P
USGS	01105585	2018-11-15 08:15	EST	23.6	P
USGS	01105585	2018-11-15 08:30	EST	24.5	P
USGS	01105585	2018-11-15 08:45	EST	23.8	P
USGS	01105585	2018-11-15 09:00	EST	23.4	P
USGS	01105585	2018-11-15 09:15	EST	23.7	P
USGS	01105585	2018-11-15 09:30	EST	23.6	P
USGS	01105585	2018-11-15 09:45	EST	23.3	P
USGS	01105585	2018-11-15 10:00	EST	24.4	P
USGS	01105585	2018-11-15 10:15	EST	23.4	P
USGS	01105585	2018-11-15 10:30	EST	23.4	P
USGS	01105585	2018-11-15 10:45	EST	23.2	P
USGS	01105585	2018-11-15 11:00	EST	23.2	P
USGS	01105585	2018-11-15 11:15	EST	23.5	P
USGS	01105585	2018-11-15 11:30	EST	23.7	P
USGS	01105585	2018-11-15 11:45	EST	23.2	P
USGS	01105585	2018-11-15 12:00	EST	23.2	P
USGS	01105585	2018-11-15 12:15	EST	23.3	P
USGS	01105585	2018-11-15 12:30	EST	22.9	P
USGS	01105585	2018-11-15 12:45	EST	24.0	P
USGS	01105585	2018-11-15 13:00	EST	23.6	P
USGS	01105585	2018-11-15 13:15	EST	23.2	P
USGS	01105585	2018-11-15 13:30	EST	22.9	P
USGS	01105585	2018-11-15 13:45	EST	23.0	P
USGS	01105585	2018-11-15 14:00	EST	23.9	P
USGS	01105585	2018-11-15 14:15	EST	23.3	P
USGS	01105585	2018-11-15 14:30	EST	23.2	P
USGS	01105585	2018-11-15 14:45	EST	23.1	P
USGS	01105585	2018-11-15 15:00	EST	22.8	P
USGS	01105585	2018-11-15 15:15	EST	22.7	P
USGS	01105585	2018-11-15 15:30	EST	23.4	P
USGS	01105585	2018-11-15 15:45	EST	22.9	P
USGS	01105585	2018-11-15 16:00	EST	22.9	P
USGS	01105585	2018-11-15 16:15	EST	22.9	P
USGS	01105585	2018-11-15 16:30	EST	22.6	P
USGS	01105585	2018-11-15 16:45	EST	23.4	P
USGS	01105585	2018-11-15 17:00	EST	22.7	P
USGS	01105585	2018-11-15 17:15	EST	22.8	P
USGS	01105585	2018-11-15 17:30	EST	22.6	P
USGS	01105585	2018-11-15 17:45	EST	22.9	P
USGS	01105585	2018-11-15 18:00	EST	23.2	P
USGS	01105585	2018-11-15 18:15	EST	22.7	P
USGS	01105585	2018-11-15 18:30	EST	22.9	P
USGS	01105585	2018-11-15 18:45	EST	22.4	P
USGS	01105585	2018-11-15 19:00	EST	22.6	P
USGS	01105585	2018-11-15 19:15	EST	23.3	P
USGS	01105585	2018-11-15 19:30	EST	23.0	P
USGS	01105585	2018-11-15 19:45	EST	22.5	P
USGS	01105585	2018-11-15 20:00	EST	22.5	P
USGS	01105585	2018-11-15 20:15	EST	22.4	P
USGS	01105585	2018-11-15 20:30	EST	23.1	P
USGS	01105585	2018-11-15 20:45	EST	22.8	P
USGS	01105585	2018-11-15 21:00	EST	22.6	P
USGS	01105585	2018-11-15 21:15	EST	22.5	P
USGS	01105585	2018-11-15 21:30	EST	22.3	P
USGS	01105585	2018-11-15 21:45	EST	22.5	P
USGS	01105585	2018-11-15 22:00	EST	24.0	P
USGS	01105585	2018-11-15 22:15	EST	23.0	P
USGS	01105585	2018-11-15 22:30	EST	22.8	P
USGS	01105585	2018-11-15 22:45	EST	22.4	P
USGS	01105585	2018-11-15 23:00	EST	22.4	P
USGS	01105585	2018-11-15 23:15	EST	22.7	P
USGS	01105585	2018-11-15 23:30	EST	23.3	P
USGS	01105585	2018-11-15 23:45	EST	22.8	P
USGS	01105585	2018-11-16 00:00	EST	22.6	P
USGS	01105585	2018-11-16 00:15	EST	22.8	P
USGS	01105585	2018-11-16 00:30	EST	22.7	P
USGS	01105585	2018-11-16 00:45	EST	24.1	P
USGS	01105585	2018-11-16 01:00	EST	23.4	P
USGS	01105585	2018-11-16 01:15	EST	23.1	P
USGS	01105585	2018-11-16 01:30	EST	23.3	P
USGS	01105585	2018-11-16 01:45	EST	23.3	P
USGS	01105585	2018-11-16 02:00	EST	23.7	P
USGS	01105585	2018-11-16 02:15	EST	24.5	P
USGS	01105585	2018-11-16 02:30	EST	24.6	P
USGS	01105585	2018-11-16 02:45	EST	25.1	P
USGS	01105585	2018-11-16 03:00	EST	26.8	P
USGS	01105585	2018-11-16 03:15	EST	28.0	P
USGS	01105585	2018-11-16 03:30	EST	29.2	P
USGS	01105585	2018-11-16 03:45	EST	32.5	P
USGS	01105585	2018-11-16 04:00	EST	34.9	P
USGS	01105585	2018-11-16 04:15	EST	36.7	P
USGS	01105585	2018-11-16 04:30	EST	40.4	P
USGS	01105585	2018-11-16 04:45	EST	44.2	P
USGS	01105585	2018-11-16 05:00	EST	43.7	P
USGS	01105585	2018-11-16 05:15	EST	43.6	P
USGS	01105585	2018-11-16 05:30	EST	44.9	P
USGS	01105585	2018-11-16 05:45	EST	43.9	P
USGS	01105585	2018-11-16 06:00	EST	43.8	P
USGS	01105585	2018-11-16 06:15	EST	46.9	P
USGS	01105585	2018-11-16 06:30	EST	49.0	P
USGS	01105585	2018-11-16 06:45	EST	52.6	P
USGS	01105585	2018-11-16 07:00	EST	56.0	P
USGS	01105585	2018-11-16 07:15	EST	52.4	P
USGS	01105585	2018-11-16 07:30	EST	52.9	P
USGS	01105585	2018-11-16 07:45	EST	53.0	P
USGS	01105585	2018-11-16 08:00	EST	54.0	P
USGS	01105585	2018-11-16 08:15	EST	56.9	P
USGS	01105585	2018-11-16 08:30	EST	56.1	P
USGS	01105585	2018-11-16 08:45	EST	55.7	P
USGS	01105585	2018-11-16 09:00	EST	63.7	P
USGS	01105585	2018-11-16 09:15	EST	113	P
USGS	01105585	2018-11-16 09:30	EST	100	P
USGS	01105585	2018-11-16 09:45	EST	73.0	P
USGS	01105585	2018-11-16 10:00	EST	58.7	P
USGS	01105585	2018-11-16 10:15	EST	51.7	P
USGS	01105585	2018-11-16 10:30	EST	46.9	P
USGS	01105585	2018-11-16 10:45	EST	44.2	P
USGS	01105585	2018-11-16 11:00	EST	42.0	P
USGS	01105585	2018-11-16 11:15	EST	40.1	P
USGS	01105585	2018-11-16 11:30	EST	37.8	P
USGS	01105585	2018-11-16 11:45	EST	35.9	P
USGS	01105585	2018-11-16 12:00	EST	35.2	P
USGS	01105585	2018-11-16 12:15	EST	35.1	P
USGS	01105585	2018-11-16 12:30	EST	34.2	P
USGS	01105585	2018-11-16 12:45	EST	34.4	P
USGS	01105585	2018-11-16 13:00	EST	33.3	P
USGS	01105585	2018-11-16 13:15	EST	33.3	P
USGS	01105585	2018-11-16 13:30	EST	33.0	P
USGS	01105585	2018-11-16 13:45	EST	32.7	P
USGS	01105585	2018-11-16 14:00	EST	32.5	P
USGS	01105585	2018-11-16 14:15	EST	32.9	P
USGS	01105585	2018-11-16 14:30	EST	43.2	P
USGS	01105585	2018-11-16 14:45	EST	41.4	P
USGS	01105585	2018-11-16 15:00	EST	41.0	P
USGS	01105585	2018-11-16 15:15	EST	41.4	P
USGS	01105585	2018-11-16 15:30	EST	39.9	P
USGS	01105585	2018-11-16 15:45	EST	40.3	P
USGS	01105585	2018-11-16 16:00	EST	40.0	P
USGS	01105585	2018-11-16 16:15	EST	39.5	P
USGS	01105585	2018-11-16 16:30	EST	39.5	P
USGS	01105585	2018-11-16 16:45	EST	38.8	P
USGS	01105585	2018-11-16 17:00	EST	38.2	P
USGS	01105585	2018-11-16 17:15	EST	38.7	P
USGS	01105585	2018-11-16 17:30	EST	37.8	P
USGS	01105585	2018-11-16 17:45	EST	36.8	P
USGS	01105585	2018-11-16 18:00	EST	37.5	P
USGS	01105585	2018-11-16 18:15	EST	37.0	P
USGS	01105585	2018-11-16 18:30	EST	36.7	P
USGS	01105585	2018-11-16 18:45	EST	36.8	P
USGS	01105585	2018-11-16 19:00	EST	36.3	P
USGS	01105585	2018-11-16 19:15	EST	35.8	P
USGS	01105585	2018-11-16 19:30	EST	36.4	P
USGS	01105585	2018-11-16 19:45	EST	35.7	P
USGS	01105585	2018-11-16 20:00	EST	35.0	P
USGS	01105585	2018-11-16 20:15	EST	35.7	P
USGS	01105585	2018-11-16 20:30	EST	35.1	P
USGS	01105585	2018-11-16 20:45	EST	34.5	P
USGS	01105585	2018-11-16 21:00	EST	34.4	P
USGS	01105585	2018-11-16 21:15	EST	34.8	P
USGS	01105585	2018-11-16 21:30	EST	33.8	P
USGS	01105585	2018-11-16 21:45	EST	33.6	P
USGS	01105585	2018-11-16 22:00	EST	33.9	P
USGS	01105585	2018-11-16 22:15	EST	34.0	P
USGS	01105585	2018-11-16 22:30	EST	33.6	P
USGS	01105585	2018-11-16 22:45	EST	33.6	P
USGS	01105585	2018-11-16 23:00	EST	33.0	P
USGS	01105585	2018-11-16 23:15	EST	34.0	P
USGS	01105585	2018-11-16 23:30	EST	33.3	P
USGS	01105585	2018-11-16 23:45	EST	32.6	P
USGS	01105585	2018-11-17 00:00	EST	32.3	P
USGS	01105585	2018-11-17 00:15	EST	33.2	P
USGS	01105585	2018-11-17 00:30	EST	33.0	P
USGS	01105585	2018-11-17 00:45	EST	32.6	P
USGS	01105585	2018-11-17 01:00	EST	32.6	P
USGS	01105585	2018-11-17 01:15	EST	32.3	P
USGS	01105585	2018-11-17 01:30	EST	33.3	P
USGS	01105585	2018-11-17 01:45	EST	32.3	P
USGS	01105585	2018-11-17 02:00	EST	31.8	P
USGS	01105585	2018-11-17 02:15	EST	31.9	P
USGS	01105585	2018-11-17 02:30	EST	31.9	P
USGS	01105585	2018-11-17 02:45	EST	32.3	P
USGS	01105585	2018-11-17 03:00	EST	32.0	P
USGS	01105585	2018-11-17 03:15	EST	31.6	P
USGS	01105585	2018-11-17 03:30	EST	31.5	P
USGS	01105585	2018-11-17 03:45	EST	31.8	P
USGS	01105585	2018-11-17 04:00	EST	31.8	P
USGS	01105585	2018-11-17 04:15	EST	31.0	P
